path,label_path,hazard_score,label,split
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2K6mA78p-3eStNdGaX1NSg_heading_287_pitch_2_png.rf.c22d5a5fd3250ddc8167a1327c044f7b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1OkF1RulweFr-9VYQ57CTA_heading_185_pitch_0_png.rf.0621fcc5aaa9dcf8032fb0adc1c302be.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-PkTtGyv1j_wawaMn7UsRQ_heading_258_pitch_-2_png.rf.749242731e34b82509423b1433c47fc0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Tg3YXOa4hQn_Py8MZ7YQg_heading_308_pitch_0_png.rf.9de60b31c50e4b2f92e47e2902bd3ed1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1AgHI7-A_xmVhvUwvBRiMg_heading_30_pitch_-1_png.rf.7b31973edbdd6a485d6c8f9aca7f27c7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_695rMJOkQHDVaHQWV4rePA_heading_335_pitch_4_png.rf.a59156df26592c56a90f233e4ba383de.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_42CoOZIVC61Dsl4ApLkI7g_heading_141_pitch_-2_png.rf.4dc7c5eef2049a9efad4ed35c7100648.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3b0gGv-N3SNHF_2x0rkwbQ_heading_298_pitch_0_png.rf.d1f66db11d288472d484ebf902290a25.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0UpquI190hfbEnb0pWKRpQ_heading_69_pitch_5_png.rf.ff470b516029880bfeaafee937fe96f9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_25Ae23GxhHaXRbbHG3RSMg_heading_233_pitch_1_png.rf.f77f88edb5aa50b7bae6c4fda6d38149.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-5ZkI97PmVYCjvfxQhyTQ_heading_224_pitch_-2_png.rf.50deb4344630eddaae9ef45a4cd6b44e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_17d4EH4gQsgqCx44MFr8OA_heading_301_pitch_0_png.rf.4c9e2068a1121a3166e99d31c5eb67c1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3nrpBVljG_MNmIUVS3KXFg_heading_130_pitch_1_png.rf.885b66f0e6658865341808482b81e4e5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-WBF6v9yDd-WatYoXBuv5g_heading_313_pitch_0_png.rf.9607602ec8269de0a09b69e7d92393f2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-PkTtGyv1j_wawaMn7UsRQ_heading_301_pitch_-2_png.rf.80c332cb1dfca3918e77f95dd7a00d1d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6KE9yj_Ag7nIckB9LFDK7g_heading_274_pitch_-2_png.rf.ed5ff911d28e83067c1a76f2a3861ae4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2Nd7OEQ9vJxhgvDrl-cXwA_heading_160_pitch_1_png.rf.deec9663067da41c4fe06f96342d0e57.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-VuLgNnUeibONnII72QGKg_heading_89_pitch_1_png.rf.ad0fee1e1947b619bc70821d4569c16d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0ijZGVdVqiV5klj3j2Ougw_heading_180_pitch_-4_png.rf.031a6261a4602b842c8346aabd5b7521.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_49bpOgVpbJ2kANxGn_Zyrg_heading_83_pitch_0_png.rf.5512d4faf8527cebd6a54440c4730d37.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3sRVuwtrgyetVOPy0fKwrQ_heading_62_pitch_0_png.rf.95cbde251fb23e8ef7effe6f91281d27.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2DV9B41w7ev32zaRrWQqyw_heading_218_pitch_0_png.rf.1ebd218824794862d2d79e86b2d8cd47.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-iNL_n9EIWOkvYmuQK307g_heading_204_pitch_3_png.rf.6070cd6e29a8581d8b23995622c59436.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1P_F02OOa2jo-K5y1SeQog_heading_334_pitch_-4_png.rf.06aae0e4da7129761000647448d8cadd.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fg30jUT3e6lASeZgjp1IQ_heading_288_pitch_-4_png.rf.ecc672a57e7c9973ca9b1eee373b3577.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0nzJRGpYGLCO5UVLEcv2hg_heading_345_pitch_3_png.rf.6b9081c8a5039a478a652cd4e6200ef5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.296383,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-d09XcHZ6I_pokAVOw07BQ_heading_40_pitch_-1_png.rf.c4dc6523e96f1ca05738875b019ad3ee.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0kfETD9rf5w-1Un3P3W8w_heading_104_pitch_-4_png.rf.ee77ad4fff4027283b0f89c463f8c71f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-Ez85jgmV0wOjqGHiRHgQ_heading_353_pitch_-1_png.rf.907eba097038f9b49e09471204c34973.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.833325,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0zO0TQZnP5ka0766tYUbuw_heading_242_pitch_2_png.rf.1894f37b2bcff9bb6e8a40b443ff5c79.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1OIdSmwxEgXKO_Y3uciDSw_heading_206_pitch_-6_png.rf.4978bcdaf3941ae0c57971b555e7e12d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Z331ifvP3Tf4B-Rd9iolA_heading_161_pitch_4_png.rf.db73b0d18e79c5fe9ade810d5de4fb0a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1Czh26iPBF18sxTj6TI7hg_heading_213_pitch_0_png.rf.1f581b87da99c029b15fe0746f25e13c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3xJXsmxpzs9LFserVQgJCw_heading_297_pitch_3_png.rf.8cd911545086279ff2fafe0b2307ae2b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1Czh26iPBF18sxTj6TI7hg_heading_236_pitch_2_png.rf.db566483a20c5cc3fb2e9887d177ad55.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0nNnjC4TFCD8TZTiGPiCIg_heading_78_pitch_-5_png.rf.ab98e9dd8248338f6f0d2bcafa83f5e1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.096934,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-OohYtAsiTL8bNtQcEp3VQ_heading_309_pitch_0_png.rf.f54c6602766d837d0aae4d9353d02ea7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-XLpcRkz9hXWtF0zP9RD3A_heading_70_pitch_-3_png.rf.d4548288c8994c4abf36c0f627f2dbb5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2y2aMv6LufyqTzls18cR3w_heading_107_pitch_-2_png.rf.b88a0e9b689efbf485623d494e96e0f0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000019,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6GFuJZfrnhVBOoz_FomHHQ_heading_48_pitch_-1_png.rf.3692f25d3ae07ccb4ce17dfd9f9e8d93.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4yeiTEwnnIgknDo1lQHJ8A_heading_63_pitch_-1_png.rf.4ccba0ae0bca2b32ea55a5fd9d096ad5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.338660,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2qNYmAenwuOQq0Q0lJSUew_heading_318_pitch_4_png.rf.5ff81f1a8105c27886c0bd879a8aeb95.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-nT_JRTFxKIsPTqpBps0zw_heading_279_pitch_5_png.rf.cd5a709e169f5bd14d2db448aebf2214.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1F1SXL4ANlKG-UozLkwLlA_heading_127_pitch_0_png.rf.009724935c894e939be8e793a8c770c9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2GlcWcFxqHNrFPaGTZnf4A_heading_101_pitch_-1_png.rf.4723093b6238d248989e5fbaa36ad050.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0JPZoG9baHCzcpi5XBUbEA_heading_71_pitch_-6_png.rf.35696c1154b5c118d7d7e3028b04a113.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4Mjrwr6AAfFMiKrMBsvdEw_heading_178_pitch_1_png.rf.efc4d040542b148c64c5822eca85fb91.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_19kFHm7ORUBAKPE7qbX6Lw_heading_74_pitch_-1_png.rf.9a7d9ea64e26b87c48f16d4a014cc8ef.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1LDgECnPE1x4YSMUjlnjTg_heading_0_pitch_8_png.rf.3c4c8da6d4199eb5718fdb4153a0635f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6IPn5p1_w5klp4L13JEnbA_heading_76_pitch_0_png.rf.e02f9af6dc856cead651905427cf1d47.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6U6Hwd_EzINAPxAw4ZoYMQ_heading_241_pitch_-4_png.rf.90dde47f6b9fe859fbe91e3c1c9b204f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-oN234NafaDawAgA2c04Kg_heading_311_pitch_-5_png.rf.385fe32190bee1dea67bcc56323560b3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2DNByirBz_gW31951zzrxg_heading_40_pitch_-2_png.rf.5609815137ae9f20af8d54b2729eea7d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_183LX05oI5XMIgrU3V8BBw_heading_285_pitch_-3_png.rf.247fb8cb9363bc44be5b2513002f2a16.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1eMMB01aA_uyCOWecNMRiw_heading_138_pitch_-1_png.rf.e71ba7c7014c677b3a9e57462408c8eb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Uw3pD4B_Y0NFB5eQU4wiA_heading_141_pitch_0_png.rf.7d0081a4a62da4208f298668d1e10305.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ZPwisampYj3dNH1GsdmNQ_heading_46_pitch_-6_png.rf.e90b1e677763a617fc8f5204f056d13f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_61FnQRZQQSHMqnRMU1c8KA_heading_13_pitch_-2_png.rf.faf09c115d3f249d027f80be6433ac61.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4idkx-nvxBtuAOToZ6FFNg_heading_109_pitch_9_png.rf.7b071a71612b5e5c8d7110079f8a22db.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_24GC6ZSSEAw2IdGp6lBA6Q_heading_263_pitch_0_png.rf.b27e1d829cf4228b1dd135477f2efe4a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-oN234NafaDawAgA2c04Kg_heading_228_pitch_-5_png.rf.1e3e468d6e1d21257e9aa3113eaf2680.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4-HSaA6RrRpWcZ7FqkyP7Q_heading_119_pitch_-4_png.rf.3a6610918f83528105a363d36bd11373.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0jV_MAKC4_82fHSwxt5eLA_heading_140_pitch_0_png.rf.fde565842e7f657c8e392be031cf6ca9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-lLY6cJ9oeLYngxaH2cQZA_heading_149_pitch_-4_png.rf.456cec86d5852028f95fd253cae0fb8b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1pCiaHaJRnTA4NSIgBULTQ_heading_259_pitch_3_png.rf.941ac0b6665a24890f6a29b5b0da2b83.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3MNlOXIBmRR_f0RVeY_HNw_heading_255_pitch_-7_png.rf.86388d9decd5cc1beb6e0b87f149d19a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000032,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_25n4lx48f2N-QfjHqOSizw_heading_51_pitch_0_png.rf.83880e005cdce2c677e115b520d7f7ed.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_08oMJl8fAU6mL3JlmCaCdw_heading_309_pitch_5_png.rf.a66f2a1f2ea640d1fe3d81749c269c80.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_20MdsVdZbaxJ8Zose94aoA_heading_186_pitch_4_png.rf.465ddcad2e0d5668da769ab04eca1eaf.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0cxmXcchXz2M79KAP7b6Dw_heading_174_pitch_0_png.rf.4caa76149429f79760de0536077f7b04.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.002981,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1ViflNGAObG8arPzStY8Lw_heading_63_pitch_4_png.rf.d9ca0a8da8cb9da8d479405c668e6ebe.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5CTEVX8ovC7-Qo-aLFpTWg_heading_209_pitch_-2_png.rf.27db9f3a96fc54f11224f9470c9ab34d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1hEihmzhFz_wxrgQ6lEPHg_heading_169_pitch_2_png.rf.dec8cb9cd5810b9e4909b005861d0f86.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3MQdGNB9talIQGSxSIkAKw_heading_45_pitch_-5_png.rf.2d535877fc7864057bcbd4e29cab850d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_14foHP5Q0uqPU09Pzdf9eA_heading_268_pitch_3_png.rf.5a88b841ab8bae3a1b8da0607baf90f0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-UcAaNLHMgNJb7NLyiaGmQ_heading_20_pitch_-4_png.rf.0906cfee410a9752d6440cee65469781.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0AW20VvConxxw_BIP-kB3A_heading_130_pitch_2_png.rf.18a1c482e14787c24568e53bb62eb2aa.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1msXsUEdWrEOSOxpIlXUXA_heading_16_pitch_-1_png.rf.bcd811eb7e9b67f0e3f7c5e468b8cf24.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4gpnm-j9K8IyQ3pfuhc9AQ_heading_220_pitch_4_png.rf.df9642ba35eb0fcf21107d88a3b4f86e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0zO0TQZnP5ka0766tYUbuw_heading_329_pitch_2_png.rf.ad6e66fd5554862700e7894300e4b295.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Km5-f58uQMoDLsNtnHEAg_heading_241_pitch_-4_png.rf.4d785689ce836d9a3ab9e9104d63e3a3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6KU0oB-IFXdQ3-zWc8xyrA_heading_344_pitch_2_png.rf.e47d3246cafcae9a813476e8ddda12a9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-K48-2olfNy4Nym3lgkTOg_heading_250_pitch_-1_png.rf.426d61f58d46f3e1ca7e32778309ba82.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-i5PNAPZOmj6hmDoY6plBg_heading_200_pitch_-3_png.rf.fe5c50b6c0e9bfc6840e4a2fa9964af4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.682009,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-xCzmL7XxITWuUkQNJWLyA_heading_272_pitch_3_png.rf.6e2bfd27af7a1d5db81db5b20d11158d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_197ohg1clBm1_33CPQFybw_heading_346_pitch_2_png.rf.279fb09c54722a3a628c618fdb027d53.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1AgHI7-A_xmVhvUwvBRiMg_heading_314_pitch_-1_png.rf.e1bbfff946552154b179fc6b422b8058.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-P3NtCE6D0qmFY8Xid7Q7g_heading_36_pitch_0_png.rf.6b52f091ee7d80b82cc78adb027b9036.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-MY0VmGHRwjKsQ0vKNzl2w_heading_50_pitch_6_png.rf.fbd22a2859cacd80ffdad0514eb07297.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2RwA_OsvV2XT_a4SkTrvhw_heading_313_pitch_1_png.rf.354cb50f5986520389336bbce7b26da9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-i5NKFoBEKZxkUDxDhVXMA_heading_344_pitch_-1_png.rf.871d9a71d5db9c04cffa4c89cb4f9fde.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-MwNJb-aBkCEXUsZyoiFYQ_heading_71_pitch_3_png.rf.3c3cb6ef65d2b4f2568ff78ac6ef598e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2EfDQ8NA7vA4x8yin2HfRg_heading_242_pitch_0_png.rf.bbfc6af9466573a38d522b49266e4f57.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0f8b3k2VF8A5Jbjh-aqJYw_heading_120_pitch_1_png.rf.42188fd4ff99d9e59bc5d160df3ad6ac.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0qwyIRE58oxcLPyBNrFP9w_heading_118_pitch_3_png.rf.4df6e8b47bcf643b4e0e2b04bff97e71.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_183LX05oI5XMIgrU3V8BBw_heading_252_pitch_-3_png.rf.5825d8abeea6a4b570911be3795ac72c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.000000,0,test
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5UV7ErLP4xLIZDr4gksGGw_heading_201_pitch_0_png.rf.74a8b50a173cae53e2be320589f69b42.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/test/_annotations.coco.json,0.880797,1,test
