image,target_hazard_score,target_label,predicted_hazard_score,predicted_label,score_bin,abs_error
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_11ZjJRf0OJn9XCpl0Q5DxA_heading_19_pitch_-5_png.rf.60ead0cd29b29bda716ed2cd66a1582a.jpg,0.036494,0,0.12456207722425461,0,"(0.1, 0.2]",0.08806807722425461
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0sJ0LFsXXfetuIPBpRPmgQ_heading_343_pitch_-10_png.rf.96e8a6e446b72ef911de78c61f13a314.jpg,0.880797,1,0.792748212814331,1,"(0.7, 0.8]",0.088048787185669
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1c-dYE9m_H2AaiUDGa3oYg_heading_173_pitch_6_png.rf.c985d8414f3b83c256e7ae85f95bd8ac.jpg,0.880797,1,0.793468177318573,1,"(0.7, 0.8]",0.08732882268142705
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0nAW7nGXO3ZP14d3x1bGBQ_heading_92_pitch_0_png.rf.ddc6a25e3d18dfffb6090f09e189d70e.jpg,0.880797,1,0.7938014268875122,1,"(0.7, 0.8]",0.08699557311248785
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1hxM7AyKbhLWX_ubyK9IsQ_heading_336_pitch_-5_png.rf.8f55e82b9639951ff1cc7194a38fd286.jpg,0.880797,1,0.793994128704071,1,"(0.7, 0.8]",0.08680287129592901
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4mmQ81VdUE0sfceGwv2Xqw_heading_157_pitch_2_png.rf.f6789f5f5e1879635fc2086009782b7d.jpg,0.880797,1,0.7940837740898132,1,"(0.7, 0.8]",0.08671322591018682
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0eBm6NCgadSTXnN38ahnAQ_heading_352_pitch_-3_png.rf.b5659090b2a379bf7719e361001464b7.jpg,1e-06,0,0.08656980842351913,0,"(-0.001, 0.1]",0.08656880842351913
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ayRT2EZ7nhtWOxZOzHY1Q_heading_227_pitch_-3_png.rf.b7046b785497655efb48fcd46af78c83.jpg,0.880797,1,0.794715166091919,1,"(0.7, 0.8]",0.0860818339080811
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-9idKqWBtEhrdwoMXEg1bQ_heading_276_pitch_5_png.rf.0653713d06e59e0838a882628f36dd93.jpg,0.880797,1,0.7955234050750732,1,"(0.7, 0.8]",0.08527359492492681
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2_KkqfyWFHpwR38QlSYFCQ_heading_156_pitch_2_png.rf.9f9f85a88ea578c56aac879e3ae767da.jpg,0.880797,1,0.7955836057662964,1,"(0.7, 0.8]",0.08521339423370367
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0jV_MAKC4_82fHSwxt5eLA_heading_140_pitch_0_png.rf.fde565842e7f657c8e392be031cf6ca9.jpg,0.880797,1,0.796033501625061,1,"(0.7, 0.8]",0.08476349837493902
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-WDGDcZNqNsEWh1LdRf4dw_heading_336_pitch_-4_png.rf.24938881d5f3dec02897b42b90730aa1.jpg,0.0,0,0.0847521722316742,0,"(-0.001, 0.1]",0.0847521722316742
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0yCuF8Tcoomz4cquRRNQ_w_heading_138_pitch_1_png.rf.8d6f96e3daaabbe121124b3c3f4256d4.jpg,0.880797,1,0.796658456325531,1,"(0.7, 0.8]",0.08413854367446905
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-xiyyrOQY5Fzi-kqkL21ag_heading_26_pitch_5_png.rf.db76dc42fcb8b06dbe73f475684ba764.jpg,0.880797,1,0.7972219586372375,1,"(0.7, 0.8]",0.0835750413627625
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-I0yENJZfIb1qeplKdPiWg_heading_309_pitch_-3_png.rf.bb1d81adb4cd8579763fbfe51e990d6e.jpg,0.880797,1,0.7982432842254639,1,"(0.7, 0.8]",0.08255371577453618
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0N9pVRPC8pcESPWM95JNXA_heading_129_pitch_3_png.rf.7775c045c646cedad086886ae33baa2e.jpg,0.880797,1,0.798846960067749,1,"(0.7, 0.8]",0.08195003993225103
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0fUGD_flAWr60t8-WFcpOg_heading_243_pitch_0_png.rf.fedbafa8ab59d685d7cb4f449ed3621c.jpg,0.880797,1,0.7989039421081543,1,"(0.7, 0.8]",0.08189305789184576
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-fkXIED0UZNu2_d8pIn8VA_heading_275_pitch_0_png.rf.cd64f13380e2db4e831193923847eea7.jpg,0.880797,1,0.7999210357666016,1,"(0.7, 0.8]",0.08087596423339849
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0hvMjwvQMmPSm93PlnSzKQ_heading_29_pitch_2_png.rf.aa69c90727b734f42af089ccc74d8b25.jpg,0.880797,1,0.7999439239501953,1,"(0.7, 0.8]",0.08085307604980474
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0WCtrBsu7cEB5ea4NBj9uQ_heading_90_pitch_3_png.rf.9fd7942093cfc3a267afaa4350f77246.jpg,0.880797,1,0.8000777363777161,1,"(0.8, 0.9]",0.08071926362228399
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1MSuwUiwsdRKln5GWs7kIg_heading_37_pitch_3_png.rf.c57a695d786e2c9644fa75b2bec5ff91.jpg,0.880797,1,0.8015124201774597,1,"(0.8, 0.9]",0.07928457982254034
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6FSRtBQ_eZckGIrVImPoFQ_heading_195_pitch_7_png.rf.68a30e876f355de18b663082e0ce1ed0.jpg,0.880797,1,0.8015859127044678,1,"(0.8, 0.9]",0.07921108729553228
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0zO0TQZnP5ka0766tYUbuw_heading_329_pitch_2_png.rf.ad6e66fd5554862700e7894300e4b295.jpg,0.880797,1,0.8015952706336975,1,"(0.8, 0.9]",0.07920172936630254
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Be9ZTGCujb5PkEtXwp7fQ_heading_38_pitch_10_png.rf.a06b51f6a7d8353f79ae55babd01700c.jpg,0.880797,1,0.8017997741699219,1,"(0.8, 0.9]",0.07899722583007818
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Be9ZTGCujb5PkEtXwp7fQ_heading_131_pitch_10_png.rf.29a1b430666592bd982cafdbfe247ad2.jpg,0.880797,1,0.8019056916236877,1,"(0.8, 0.9]",0.07889130837631231
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-MY0VmGHRwjKsQ0vKNzl2w_heading_50_pitch_6_png.rf.fbd22a2859cacd80ffdad0514eb07297.jpg,0.0,0,0.07879355549812317,0,"(-0.001, 0.1]",0.07879355549812317
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1mHe4uVCV89cis3FB9ewOw_heading_212_pitch_-1_png.rf.a3cfae35979266a0feb79b436679ef76.jpg,0.880797,1,0.8028104901313782,1,"(0.8, 0.9]",0.07798650986862188
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1batYTlqpjft3Mk_9i-9XA_heading_241_pitch_2_png.rf.ba60abebb65e418182c5876e6f44347b.jpg,0.880797,1,0.8031313419342041,1,"(0.8, 0.9]",0.07766565806579595
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3R7HRYo4x6GMBWu1h-aaPQ_heading_308_pitch_-1_png.rf.f4500fcaa5ce0a085c26ff38cad4e34b.jpg,0.880797,1,0.8038170337677002,1,"(0.8, 0.9]",0.07697996623229986
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4gnDukRRTjVvZB43Z4CNxA_heading_299_pitch_-3_png.rf.8c91a647588d57d95103fd51c88809e4.jpg,0.880797,1,0.8043614029884338,1,"(0.8, 0.9]",0.07643559701156621
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_190s79AgfLHhO7yzE05QNg_heading_91_pitch_1_png.rf.85094a79817404b8968c5f910cf36755.jpg,0.880797,1,0.8045729398727417,1,"(0.8, 0.9]",0.07622406012725835
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4gLoW4i1oMY5sQ2PN_81Ng_heading_324_pitch_-1_png.rf.f7f50e6c1da3ba600581587028c6680d.jpg,0.880797,1,0.8045758008956909,1,"(0.8, 0.9]",0.07622119910430913
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0KPzAsHyD2LXcCz6Dz6ReA_heading_279_pitch_4_png.rf.73e06a0e11da1cfb2b25745cda86bce7.jpg,0.0,0,0.0752742663025856,0,"(-0.001, 0.1]",0.0752742663025856
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2ahftfaYSQBpRw-g3doY_A_heading_111_pitch_4_png.rf.714aafbccece735082e0293ef0289516.jpg,0.880797,1,0.8056796789169312,1,"(0.8, 0.9]",0.0751173210830689
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0SRuXxm5exWbvDGBmnLqFg_heading_171_pitch_1_png.rf.e22cafe7bb10fc5c2c67098ac39e33c1.jpg,0.880797,1,0.8061605095863342,1,"(0.8, 0.9]",0.07463649041366582
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ggYrPbzzEPUTdZq_Vnl7w_heading_109_pitch_2_png.rf.2a448d3bb867c533980739154d6936fe.jpg,0.880797,1,0.8080248236656189,1,"(0.8, 0.9]",0.07277217633438116
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-8DEql48v-78FrEQlc4xqA_heading_38_pitch_-3_png.rf.0c94efc77562ce1689b71469fbe1bcc9.jpg,0.880797,1,0.8088900446891785,1,"(0.8, 0.9]",0.07190695531082159
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1K4DqP0WY1B0VTqKpDFqpQ_heading_170_pitch_-7_png.rf.d6536ba95eabe86b45280ea514241653.jpg,0.880797,1,0.8090024590492249,1,"(0.8, 0.9]",0.0717945409507752
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fg30jUT3e6lASeZgjp1IQ_heading_288_pitch_-4_png.rf.ecc672a57e7c9973ca9b1eee373b3577.jpg,0.880797,1,0.8091018199920654,1,"(0.8, 0.9]",0.07169518000793462
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_183LX05oI5XMIgrU3V8BBw_heading_59_pitch_-3_png.rf.b2218f134667511b236f501e3b30d9ca.jpg,0.880797,1,0.8092247843742371,1,"(0.8, 0.9]",0.07157221562576299
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2DNByirBz_gW31951zzrxg_heading_40_pitch_-2_png.rf.5609815137ae9f20af8d54b2729eea7d.jpg,0.880797,1,0.8095294237136841,1,"(0.8, 0.9]",0.07126757628631597
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0USKtzYOi8LMEKkkUsIpGg_heading_129_pitch_-4_png.rf.4b67cd4d585670dfebd967335b92d195.jpg,0.880797,1,0.8095430135726929,1,"(0.8, 0.9]",0.07125398642730718
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5hSV1-arqbl_z_gdfvfAtQ_heading_220_pitch_5_png.rf.ee1167c17872a3d44cf9b0e5b9a3b2f8.jpg,0.880797,1,0.8100866079330444,1,"(0.8, 0.9]",0.07071039206695562
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4_Gveziibay4URIq-mGwuQ_heading_176_pitch_-5_png.rf.f32edf74a3927af89c5e387922e4e27e.jpg,0.880797,1,0.8113548159599304,1,"(0.8, 0.9]",0.06944218404006963
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_48ll4LNIhfYSXghRrZkVuA_heading_71_pitch_10_png.rf.b02622b794d3840081b02f48f094549f.jpg,0.880797,1,0.8118752837181091,1,"(0.8, 0.9]",0.06892171628189092
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fL5NSL0F7MJRGoNxyf4nA_heading_101_pitch_3_png.rf.0c96aa400535b7a6b5fc61a42d5c9c11.jpg,0.414899,0,0.482900470495224,0,"(0.4, 0.5]",0.06800147049522398
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1L8V3EJhvYKoua7-fgLcCQ_heading_78_pitch_-1_png.rf.0a3c222916a7436011514d689fb5e47d.jpg,0.748107,1,0.6802915930747986,1,"(0.6, 0.7]",0.06781540692520138
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-K48-2olfNy4Nym3lgkTOg_heading_98_pitch_-1_png.rf.b31aefcf13da2e7a5b731e4c4a26855b.jpg,0.880797,1,0.8130263686180115,1,"(0.8, 0.9]",0.06777063138198858
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5BpqyXFF7Ti1qQy9kvppRA_heading_67_pitch_2_png.rf.b814c74bc47f49058f9d5f8a77550fd1.jpg,0.880797,1,0.8137708902359009,1,"(0.8, 0.9]",0.06702610976409917
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-nT_JRTFxKIsPTqpBps0zw_heading_317_pitch_5_png.rf.707504773ff14a1a0e6fe418ea0ab181.jpg,0.0,0,0.06529097259044647,0,"(-0.001, 0.1]",0.06529097259044647
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4CT0IorlAo-jQEfhvBbXqA_heading_74_pitch_10_png.rf.40841e87295e5a429943a16417133d58.jpg,0.0,0,0.06426633894443512,0,"(-0.001, 0.1]",0.06426633894443512
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-iNL_n9EIWOkvYmuQK307g_heading_204_pitch_3_png.rf.6070cd6e29a8581d8b23995622c59436.jpg,0.880797,1,0.8172428607940674,1,"(0.8, 0.9]",0.06355413920593267
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4Lsr8_-kpKqb-PNqswlQfw_heading_118_pitch_-2_png.rf.fefb88cf83ddb170f50a706dab4823e2.jpg,0.880797,1,0.8172538876533508,1,"(0.8, 0.9]",0.06354311234664922
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-Q8xIGRNCsuXBLGX17Gh1w_heading_334_pitch_-2_png.rf.813699ba655fe6b45ee22bd25d7e3339.jpg,0.0,0,0.06352200359106064,0,"(-0.001, 0.1]",0.06352200359106064
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0dbEfK0X8xDv78-LdVz2vg_heading_35_pitch_2_png.rf.363f23b480cba18c73e0b43a2247b96d.jpg,0.880797,1,0.8174641728401184,1,"(0.8, 0.9]",0.06333282715988164
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Wws_dGE4ksh0ojwqIysJA_heading_104_pitch_3_png.rf.8692c648ee3bf2b9c0dc52b3a5c8cdd6.jpg,0.880797,1,0.9437682032585144,1,"(0.9, 1.0]",0.06297120325851435
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5OWwkYiiveYvyezcrEoptg_heading_14_pitch_0_png.rf.3cd8be54efa8aaecd24ff3508d1eda33.jpg,0.880797,1,0.8182865977287292,1,"(0.8, 0.9]",0.0625104022712708
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4FIJRliAV5S4rvd7P-IWxQ_heading_2_pitch_-3_png.rf.fceeae68ff875e6ea53acf394639f780.jpg,0.880797,1,0.8193398118019104,1,"(0.8, 0.9]",0.06145718819808965
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0rC327Yaw_61k6VYVlctxA_heading_7_pitch_0_png.rf.5aa4b87de9f4563bf4596de1473f1dec.jpg,0.0,0,0.06139913946390152,0,"(-0.001, 0.1]",0.06139913946390152
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-dd2jMVDvPsAFGp7ZVx2pQ_heading_343_pitch_-1_png.rf.135f500543dc81306320ba1228af07c8.jpg,0.0,0,0.06083623319864273,0,"(-0.001, 0.1]",0.06083623319864273
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-i5PNAPZOmj6hmDoY6plBg_heading_200_pitch_-3_png.rf.fe5c50b6c0e9bfc6840e4a2fa9964af4.jpg,0.682009,1,0.6211804151535034,1,"(0.6, 0.7]",0.06082858484649656
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-VuLgNnUeibONnII72QGKg_heading_89_pitch_1_png.rf.ad0fee1e1947b619bc70821d4569c16d.jpg,0.0,0,0.05970361456274986,0,"(-0.001, 0.1]",0.05970361456274986
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1B3Mdaup-f44rsu4yWeXTg_heading_271_pitch_-2_png.rf.8aea3d47991310b301008b88fc493e3c.jpg,0.430786,0,0.37140098214149475,0,"(0.3, 0.4]",0.05938501785850525
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-isOnUeJkg4tm82XKtJEw_heading_129_pitch_0_png.rf.a978be13bc2d752999c5d20c7a69df96.jpg,0.880797,1,0.8214616775512695,1,"(0.8, 0.9]",0.05933532244873052
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-eAeS7IpDkPkDHd5z0a6tQ_heading_141_pitch_-2_png.rf.e153cfd559f42c3593fbcee88311a5f7.jpg,0.880797,1,0.8214713931083679,1,"(0.8, 0.9]",0.05932560689163213
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-6wnDczga-muiGro8tstdw_heading_250_pitch_-8_png.rf.5b4a8a07c63df42cf522230b793825b8.jpg,0.0,0,0.058493759483098984,0,"(-0.001, 0.1]",0.058493759483098984
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-kA4fR1yfH4mpQoWs7DdWQ_heading_241_pitch_1_png.rf.6a4805e5ab909d58968a47b76f929b50.jpg,0.0,0,0.058490999042987823,0,"(-0.001, 0.1]",0.058490999042987823
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-8DEql48v-78FrEQlc4xqA_heading_343_pitch_-3_png.rf.1d286b723d68c6c5a5edecff7d82b2ef.jpg,0.880797,1,0.8229045867919922,1,"(0.8, 0.9]",0.057892413208007865
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_663_1Lm2ffFgQ8Mc-LkkYQ_heading_337_pitch_3_png.rf.da8d1201ef9fdfbfe340e11bb743c3ef.jpg,0.880797,1,0.8229522109031677,1,"(0.8, 0.9]",0.05784478909683233
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0f8b3k2VF8A5Jbjh-aqJYw_heading_120_pitch_1_png.rf.42188fd4ff99d9e59bc5d160df3ad6ac.jpg,0.880797,1,0.823056161403656,1,"(0.8, 0.9]",0.057740838596344046
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0cki6tuIo-FWA5-GcLYoKw_heading_218_pitch_1_png.rf.2733746049e681a7eb5ad0676386ef68.jpg,0.0,0,0.05758436396718025,0,"(-0.001, 0.1]",0.05758436396718025
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1PnKZ_Tk7OOSRKedaFpPrA_heading_125_pitch_8_png.rf.fdfe1e7d158be5c31ce3e7dd1b229668.jpg,0.880797,1,0.8237771391868591,1,"(0.8, 0.9]",0.05701986081314092
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2qNYmAenwuOQq0Q0lJSUew_heading_318_pitch_4_png.rf.5ff81f1a8105c27886c0bd879a8aeb95.jpg,0.0,0,0.056708402931690216,0,"(-0.001, 0.1]",0.056708402931690216
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3CZd0ZldUDxPj8ixGnw1kA_heading_353_pitch_-3_png.rf.8943baaaf71d39abca574ce6b4362cf0.jpg,0.880797,1,0.824838399887085,1,"(0.8, 0.9]",0.05595860011291509
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4_F2NiFfD_ulpUC_-SYJcA_heading_165_pitch_5_png.rf.71d69693c52d2feb1242e395b9f542a1.jpg,0.0,0,0.05564555153250694,0,"(-0.001, 0.1]",0.05564555153250694
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6TmHeLep5uiVkYfdPzgycQ_heading_11_pitch_4_png.rf.7caa8e16cf9343f68f764118ea1e9e2b.jpg,0.880797,1,0.8253973126411438,1,"(0.8, 0.9]",0.05539968735885625
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5TUvI9dxPy3EriN-ZZ4WJg_heading_185_pitch_-3_png.rf.5b86360e1c72f520a0963de51839ccbe.jpg,0.880797,1,0.8255345225334167,1,"(0.8, 0.9]",0.055262477466583304
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_357OpgPimKHnXHA-RpErPQ_heading_208_pitch_3_png.rf.b5d49893f40a594f14e064094f894034.jpg,0.880797,1,0.8264667987823486,1,"(0.8, 0.9]",0.05433020121765142
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-OohYtAsiTL8bNtQcEp3VQ_heading_16_pitch_0_png.rf.536c9570cce7cccf0c2d8f33b66c6a44.jpg,0.880797,1,0.8278222680091858,1,"(0.8, 0.9]",0.05297473199081426
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_01GlYZ3-YYoaOe9LuVHzPA_heading_330_pitch_0_png.rf.aa7cd518092e3165db2d6e1490c65336.jpg,0.0,0,0.05265428498387337,0,"(-0.001, 0.1]",0.05265428498387337
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6PRbd_c9x7Lcd5p-BEMgOg_heading_47_pitch_-1_png.rf.8a65ab331843345a1e0ddb5399f34ef5.jpg,0.880797,1,0.8281630873680115,1,"(0.8, 0.9]",0.05263391263198858
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1Ki2xJHxRaQmG2d-HLiyig_heading_277_pitch_-3_png.rf.cdff4df1681277a37c0bd39669c8d4ce.jpg,0.880797,1,0.828247606754303,1,"(0.8, 0.9]",0.052549393245697074
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0e9J48GDUaO3W8ZTYl2LOQ_heading_91_pitch_-8_png.rf.f0e36b046cf76b422f5aa4422465da96.jpg,0.0,0,0.05033203959465027,0,"(-0.001, 0.1]",0.05033203959465027
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1tXSjGpvGQchY3agipc9KA_heading_324_pitch_-6_png.rf.1fb7ee3f21aa3f1db084529e8d6a63a4.jpg,0.880797,1,0.8313822746276855,1,"(0.8, 0.9]",0.049414725372314505
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-2yEbA_Nn547hSIMJqXFmg_heading_29_pitch_6_png.rf.4fe2460d240ab56e4532902114da6201.jpg,0.0,0,0.04857302084565163,0,"(-0.001, 0.1]",0.04857302084565163
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0eWP6LXAZwtUtWaPzuo2tw_heading_194_pitch_-2_png.rf.921e2bbbf8a5832909a7a1fa609a0280.jpg,0.880797,1,0.8323411345481873,1,"(0.8, 0.9]",0.048455865451812796
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1AgHI7-A_xmVhvUwvBRiMg_heading_84_pitch_-1_png.rf.e4ccfecbea70e689773f9ffb4836aa8b.jpg,0.880797,1,0.8324884176254272,1,"(0.8, 0.9]",0.048308582374572806
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_15Z_wCRNS1youK7axJ3CiA_heading_274_pitch_4_png.rf.e938f111bdc9ed50f69466cdb1088913.jpg,0.0,0,0.04829753562808037,0,"(-0.001, 0.1]",0.04829753562808037
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6L1Yymawa9aghfY1XXA7JQ_heading_144_pitch_-6_png.rf.ae5d50d5a48dbecd0633ce747694f88c.jpg,0.880797,1,0.8336051106452942,1,"(0.8, 0.9]",0.04719188935470586
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0ENvQu14_5xYJ7EDdQM42w_heading_244_pitch_-1_png.rf.f8b8ab6d918808603fd6c383e65589d5.jpg,0.0,0,0.04592602327466011,0,"(-0.001, 0.1]",0.04592602327466011
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1zLtI-DJ6VJagYWeH8hnyg_heading_173_pitch_0_png.rf.929153c4ab10524a94746c2712a66699.jpg,0.880797,1,0.8362223505973816,1,"(0.8, 0.9]",0.04457464940261846
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3Qe14Zx5Q5bwMuMtzuBwqw_heading_164_pitch_1_png.rf.a70c36636e36d4d0de4fad1ee572c97f.jpg,0.880797,1,0.8362944722175598,1,"(0.8, 0.9]",0.04450252778244024
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-iajR7i019p5y3804BFsHQ_heading_16_pitch_0_png.rf.71c21733e8c49fc95b32f9a1b551f787.jpg,0.880797,1,0.8363224864006042,1,"(0.8, 0.9]",0.044474513599395804
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-RQ1jfyQ8mlgKyV0w0iCLw_heading_319_pitch_0_png.rf.bfefcc2f81d62c24f26cd62c0997f34c.jpg,0.880797,1,0.8364616632461548,1,"(0.8, 0.9]",0.04433533675384527
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6rCL9L6CRn2GPkp01cK4HQ_heading_209_pitch_0_png.rf.ca3462be5de20f16d48db63e53b404af.jpg,0.880797,1,0.8368448615074158,1,"(0.8, 0.9]",0.04395213849258428
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5jZ8uxD5zU9skYLS7GoDhA_heading_223_pitch_-5_png.rf.3ce052bfea67b335033eb9a921a97166.jpg,0.880797,1,0.9240078330039978,1,"(0.9, 1.0]",0.04321083300399775
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1k4oW_HI3aPt4ZQDAF-aAg_heading_239_pitch_2_png.rf.f12760c78ee2bd2871565827d2301365.jpg,0.880797,1,0.8384482860565186,1,"(0.8, 0.9]",0.0423487139434815
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ok74tT3usmMUQlDzjgj8Q_heading_331_pitch_-2_png.rf.a5459d36eb2ade64fee1cb1040c04b86.jpg,0.0,0,0.04104314744472504,0,"(-0.001, 0.1]",0.04104314744472504
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5MTumHBigiGxQaMnxypZ6Q_heading_4_pitch_2_png.rf.56b80b02c755403762cda0f8b9e69987.jpg,0.87379,1,0.8334590792655945,1,"(0.8, 0.9]",0.04033092073440547
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2gfwb2inmQnBJavqsc1nag_heading_85_pitch_4_png.rf.aa3e93765598153a5238ea9e870f22c9.jpg,0.880797,1,0.8405003547668457,1,"(0.8, 0.9]",0.04029664523315435
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2sSSJ6AT9E7e5_7PzrF5XA_heading_244_pitch_-1_png.rf.46f0e6836bfca2ed0b513f8e004629c8.jpg,0.880797,1,0.8410654664039612,1,"(0.8, 0.9]",0.03973153359603887
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-KPHzg9IWJRPZKECtnTtJg_heading_237_pitch_0_png.rf.e3ab85a6293ba6c1185ed9b4d78a06ff.jpg,0.880797,1,0.8417291045188904,1,"(0.8, 0.9]",0.03906789548110967
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0aOhSv0EjLoEZl39Ogih2Q_heading_285_pitch_7_png.rf.038efb085909e596d5c2999d5680c96c.jpg,0.0,0,0.038144711405038834,0,"(-0.001, 0.1]",0.038144711405038834
